taxon_name,clean_name,action,unique_clean_name,species_amalgamation,unique_species_amalgamation,non_woody_genus_amalgamation,compatible_with_smpdsv1
Spergula/Spergularia,Spergula/Spergularia,update,,,,,
Spergularia,Spergularia,update,,,,,
Spergularia type,Spergularia type,update,,,,,
Spermacoce,Spermacoce,update,,,,,
Spermacoce radiata-type,Spermacoce radiata type,update,,,,,
Spinacia type,Spinacia type,update,,,,,
Spiraea,Spiraea,update,,,,,
Spiraea type,Spiraea type,update,,,,,
Spirosta,Spirostachys,update,,,,,
Spondias,Spondias,update,,,,,
Spores monolete,Polypodiales,update,,,,,
Spores monoletes,Polypodiales,update,,,,,
Stachys,Stachys,update,,,,,
Stachys sylvatica,Stachys sylvatica,update,,,,,
Stachys sylvatica type,Stachys sylvatica type,update,,,,,
Stachys sylvestris,Stachys sylvestris,update,,,,,
Stachys type,Stachys type,update,,,,,
Standard Lycopodium,Lycopodium,update,,,,,
Staphylea,Staphylea,update,,,,,
Staphylea pinnata,Staphylea pinnata,update,,,,,
Staphyleaceae,Staphyleaceae,update,,,,,
Steganotaenia type,Steganotaenia type,update,,,,,
Stellaria,Stellaria,update,,,,,
Stellaria graminea type,Stellaria graminea type,update,,,,,
Stellaria holostea,Stellaria holostea,update,,,,,
Stellaria holostea type,Stellaria holostea type,update,,,,,
Stellaria nemorum,Stellaria nemorum,update,,,,,
Stellaria nemorum type,Stellaria nemorum type,update,,,,,
Stellaria palustris,Stellaria palustris,update,,,,,
Stellaria type,Stellaria type,update,,,,,
Stellera,Stellera,update,,,,,
Stenochlaena sp,Stenochlaena,update,,,,,
Stephania,Stephania,update,,,,,
Sterculia,Sterculia,update,,,,,
Sterculia-t,Sterculia type,update,,,,,
Sterculiaceae,Malvaceae,update,,,,,
Stimpsonia,Stimpsonia,update,,,,,
Stipa,Stipa,update,,,,,
Stipularia africa,Stipularia africana,update,,,,,
Stipularia africana type,Stipularia africana type,update,,,,,
Stoebe,Stoebe,update,,,,,
Stoebe kilimandscharica,Seriphium kilimandscharicum,update,,,,,
Stoebe type,Stoebe type,update,,,,,
Strobilanthes,Strobilanthes,update,,,,,
Strombosia-type,Strombosia type,update,,,,,
Styracaceae,Styracaceae,update,,,,,
Styrax,Styrax,update,,,,,
Styrax officinalis,Styrax officinalis,update,,,,,
Suaeda,Suaeda,update,,,,,
Suaeda monoica type,Suaeda monoica type,update,,,,,
Suaeda type,Suaeda type,update,,,,,
Suaeda-type monoica,Suaeda monoica type,update,,,,,
Succisa,Succisa,update,,,,,
Succisa pratensis,Succisa pratensis,update,,,,,
Succisa pratensis type,Succisa pratensis type,update,,,,,
Succisa type,Succisa type,update,,,,,
Swertia perennis,Swertia perennis,update,,,,,
Sycopsis,Sycopsis,update,,,,,
Symphonia,Symphonia,update,,,,,
Symphonia globulifera,Symphonia globulifera,update,,,,,
Symphonia glubulifera,Symphonia globulifera,update,,,,,
Symphytum,Symphytum,update,,,,,
Symphytum type,Symphytum type,update,,,,,
Symplocaceae,Symplocaceae,update,,,,,
Symplocos,Symplocos,update,,,,,
Syringa,Syringa,update,,,,,
Syringia,Syringa,update,,,,,
Syzygium,Syzygium,update,,,,,
Syzygium guineense,Syzygium guineense,update,,,,,
Syzygium type,Syzygium type,update,,,,,
Tagetes,Tagetes,update,,,,,
Tamaricaceae,Tamaricaceae,update,,,,,
Tamarindus,Tamarindus,update,,,,,
Tamarix,Tamarix,update,,,,,
Tamus,Tamus,update,,,,,
Tamus type,Tamus type,update,,,,,
Tapinthus,Tapinanthus,update,,,,,
Tapinthus-type,Tapinanthus type,update,,,,,
Taraxacum,Taraxacum,update,,,,,
Taraxacum type,Taraxacum type,update,,,,,
Tarchonantheae,Carduoideae,update,,,,,
Tarchonanthus type,Tarchonanthus type,update,,,,,
Tarchonthus,Tarchonanthus,update,,,,,
Tarchonthus camphoratus,Tarchonanthus camphoratus,update,,,,,
Taren-type graveolens,Coptosperma graveolens type,update,,,,,
Taxaceae,Taxaceae,update,,,,,
Taxodiaceae,Cupressaceae,update,,,,,
Taxodium,Taxodium,update,,,,,
Taxus,Taxus,update,,,,,
Taxus baccata,Taxus baccata,update,,,,,
Teclea,Teclea,update,,,,,
Teclea-t,Teclea type,update,,,,,
Tephrosia,Tephrosia,update,,,,,
Terminalia,Terminalia,update,,,,,
Ternstroemia,Ternstroemia,update,,,,,
Tetracentron,Tetracentron,update,,,,,
Tetracera,Tetracera,update,,,,,
Tetracera alnifolia,Tetracera alnifolia,update,,,,,
Tetramelaceae,Tetramelaceae,update,,,,,
Tetrorchidium,Tetrorchidium,update,,,,,
Tetrorchidium cf didymosetmon,Tetrorchidium didymostemon type,update,,,,,
Teucrium,Teucrium,update,,,,,
Teucrium t.,Teucrium type,update,,,,,
Teucrium type,Teucrium type,update,,,,,
Thalictrum,Thalictrum,update,,,,,
Thalictrum alpinum,Thalictrum alpinum,update,,,,,
Thalictrum aquilegiifolium,Thalictrum aquilegiifolium,update,,,,,
Thalictrum flavum type,Thalictrum flavum type,update,,,,,
Thalictrum lucidum,Thalictrum lucidum,update,,,,,
Thalictrum type,Thalictrum type,update,,,,,
Thalictrum type N,Thalictrum type,update,,,,,
Thalictrum type R,Thalictrum type,update,,,,,
Theaceae,Theaceae,update,,,,,
Theccacoris g,Thecacoris grandifolia,update,,,,,
Theligonum,Theligonum,update,,,,,
Theligonum cynocrambe,Theligonum cynocrambe,update,,,,,
Thellungiella,Thellungiella,update,,,,,
Thelypteris,Thelypteris,update,,,,,
Thelypteris palustris,Thelypteris palustris,update,,,,,
Thelypteris palustris type,Thelypteris palustris type,update,,,,,
Thelypteris phegopteris,Thelypteris phegopteris,update,,,,,
Thelypteris type,Thelypteris type,update,,,,,
Thesium,Thesium,update,,,,,
Thesium humifusum,Thesium humifusum,update,,,,,
Thottea,Thottea,update,,,,,
Thymelaea,Thymelaea,update,,,,,
Thymelaeaceae,Thymelaeaceae,update,,,,,
Thymeleaceae,Thymelaeaceae,update,,,,,
Thymus,Thymus,update,,,,,
Thymus Mentha,Mentha/Thymus,update,,,,,
Thymus praecox subsp britannicus,Thymus praecox subsp britannicus,update,,,,,
Thymus serpyllum,Thymus serpyllum,update,,,,,
Thymus type,Thymus type,update,,,,,
Tilia,Tilia,update,,,,,
Tilia cordata,Tilia cordata,update,,,,,
Tilia cordata type,Tilia cordata type,update,,,,,
Tilia dasystyla,Tilia dasystyla,update,,,,,
Tilia platyphyllos,Tilia platyphyllos,update,,,,,
Tilia platyphyllos type,Tilia platyphyllos type,update,,,,,
Tiliaceae,Malvaceae,update,,,,,
Toddalia,Toddalia,update,,,,,
Tofieldia,Tofieldia,update,,,,,
Toona sinensis,Toona sinensis,update,,,,,
Toricellia,Toricellia,update,,,,,
Torilis,Torilis,update,,,,,
Torilis arvensis,Torilis arvensis,update,,,,,
Torilis type,Torilis type,update,,,,,
Toxicodendron,Toxicodendron,update,,,,,
Toxicodendron succedaneum,Toxicodendron succedaneum,update,,,,,
Trachycarpus,Trachycarpus,update,,,,,
Trachycarpus fortunei,Trachycarpus fortunei,update,,,,,
Trachyspermum type,Trachyspermum,update,,,,,
Tragia hildebrandtii type,Tragia hildebrandtii type,update,,,,,
Tragopogon pratensis,Tragopogon pratensis,update,,,,,
Treculia africa,Treculia africana,update,,,,,
Trema,Trema,update,,,,,
Trema orientale type,Trema orientale type,update,,,,,
Tribulus,Tribulus,update,,,,,
Tribulus cf cistoides,Tribulus cistoides type,update,,,,,
Tribulus terrestris,Tribulus terrestris,update,,,,,
Trichilia emetica type,Trichilia emetica type,update,,,,,
Trichilia-t emetica,Trichilia emetica type,update,,,,,
Trichomanes speciosum,Trichomanes speciosum,update,,,,,
Trichophorum caespitosum,Trichophorum caespitosum,update,,,,,
Trichosanthes,Trichosanthes,update,,,,,
Trichoscypha,Trichoscypha,update,,,,,
Trientalis,Trientalis,update,,,,,
Trientalis europaea,Trientalis europaea,update,,,,,
Trifolium,Trifolium,update,,,,,
Trifolium alpinum type,Trifolium alpinum type,update,,,,,
Trifolium badium type,Trifolium badium type,update,,,,,
Trifolium dubium type,Trifolium dubium type,update,,,,,
Trifolium montanum,Trifolium montanum,update,,,,,
Trifolium pratense,Trifolium pratense,update,,,,,
Trifolium pratense type,Trifolium pratense type,update,,,,,
Trifolium pratense-type,Trifolium pratense type,update,,,,,
Trifolium repens,Trifolium repens,update,,,,,
Trifolium repens type,Trifolium repens type,update,,,,,
Trifolium repens-type,Trifolium repens type,update,,,,,
Trifolium spadiceum type,Trifolium spadiceum type,update,,,,,
Trifolium t.,Trifolium type,update,,,,,
Trifolium type,Trifolium type,update,,,,,
Trigonella,Trigonella,update,,,,,
Trilepisium,Trilepisium,update,,,,,
Trilepisium madagascariense type,Trilepisium madagascariense type,update,,,,,
Trilepisium type madgascariensis,Trilepisium madagascariense type,update,,,,,
Trinia glauca-type,Trinia glauca type,update,,,,,
Triplochiton scleroxylon,Triplochiton scleroxylon,update,,,,,
Tripolium pannonicum,Tripolium pannonicum,update,,,,,
Tristellateia,Tristellateia,update,,,,,
Triumfetta,Triumfetta,update,,,,,
Trochodendron,Trochodendron,update,,,,,
Trollius,Trollius,update,,,,,
Trollius europaeus,Trollius europaeus,update,,,,,
Trollius type,Trollius type,update,,,,,
Tropaeolaceae,Tropaeolaceae,update,,,,,
Tsuga,Tsuga,update,,,,,
Tsuga diversifolia,Tsuga diversifolia,update,,,,,
Tsuga heterophylla,Tsuga heterophylla,update,,,,,
Tsuga sieboldii,Tsuga sieboldii,update,,,,,
Tuberaria,Tuberaria,update,,,,,
Tubuliflorae,Asteroideae,update,,,,,
Tulipa,Tulipa,update,,,,,
Turgenia type,Turgenia type,update,,,,,
Turpinia,Turpinia,update,,,,,
Tussilago farfara,Tussilago farfara,update,,,,,
Tussilago type,Tussilago type,update,,,,,
Uapaca kirkia-type,Uapaca kirkiana type,update,,,,,
Uapaca staudtii,Uapaca staudtii,update,,,,,
uclea latifolia,Nauclea latifolia,update,,,,,
Ulex,Ulex,update,,,,,
Ulex type,Ulex type,update,,,,,
Ulex-type,Ulex type,update,,,,,
Ulmaceae,Ulmaceae,update,,,,,
Ulmus,Ulmus,update,,,,,
Ulmus glabra,Ulmus glabra,update,,,,,
Ulmus glabra type,Ulmus glabra type,update,,,,,
Ulmus laevis,Ulmus laevis,update,,,,,
Ulmus minor,Ulmus minor,update,,,,,
Ulmus/Zelkova,Ulmus/Zelkova,update,,,,,
Umbelliferae,Apiaceae,update,,,,,
Umbilicus,Umbilicus,update,,,,,
Umbilicus rupestris type,Umbilicus rupestris type,update,,,,,
Uncaria,Uncaria,update,,,,,
Uncaria africa,Uncaria africana,update,,,,,
Urtica,Urtica,update,,,,,
Urtica dioica,Urtica dioica,update,,,,,
Urtica dioica t.,Urtica dioica type,update,,,,,
Urtica dioica type,Urtica dioica type,update,,,,,
Urtica dioica-type,Urtica dioica type,update,,,,,
Urtica membranacea,Urtica membranacea,update,,,,,
Urtica membranacea-type,Urtica membranacea type,update,,,,,
Urtica pilulifera,Urtica pilulifera,update,,,,,
Urtica pilulifera type,Urtica pilulifera type,update,,,,,
Urtica type,Urtica type,update,,,,,
Urtica urens,Urtica urens,update,,,,,
Urticaceae,Urticaceae,update,,,,,
Vaccaria Petrorhagia,Gypsophila/Petrorhagia,update,,,,,
Vaccaria type,Gypsophila type,update,,,,,
Vaccinium,Vaccinium,update,,,,,
Vaccinium myrtillus,Vaccinium myrtillus,update,,,,,
Vaccinium myrtillus type,Vaccinium myrtillus type,update,,,,,
Vaccinium oxycoccos,Vaccinium oxycoccos,update,,,,,
Vaccinium type,Vaccinium type,update,,,,,
Vaccinium uliginosum,Vaccinium uliginosum,update,,,,,
Vaccinium uliginosum type,Vaccinium uliginosum,update,,,,,
Vaccinium vitis-idaea,Vaccinium vitis-idaea,update,,,,,
Vaccinium-type,Vaccinium type,update,,,,,
Vaccinium/Oxycoccus,Vaccinium/Oxycoccus,update,,,,,
Vaccinium/Rhododendron,Vaccinium/Rhododendron,update,,,,,
Valeriana,Valeriana,update,,,,,
Valeriana capitata,Valeriana capitata,update,,,,,
Valeriana capitata type,Valeriana capitata type,update,,,,,
Valeriana dioica type,Valeriana dioica type,update,,,,,
Valeriana dioica-type,Valeriana dioica type,update,,,,,
Valeriana montana type,Valeriana montana type,update,,,,,
Valeriana officinalis,Valeriana officinalis,update,,,,,
Valeriana officinalis t.,Valeriana officinalis type,update,,,,,
Valeriana officinalis type,Valeriana officinalis type,update,,,,,
Valeriana officinalis-type,Valeriana officinalis type,update,,,,,
Valeriana sambucifolia type,Valeriana sambucifolia type,update,,,,,
Valeriana tripteris type,Valeriana tripteris type,update,,,,,
Valeriana type,Valeriana type,update,,,,,
Valerianaceae,Valerianaceae,update,,,,,
Valerianella,Valerianella,update,,,,,
Valerianoideae,Caprifoliaceae,update,,,,,
Vangueria-type acutiloba,Vangueria madagascariensis var madagascariensis type,update,,,,,
Vatica,Vatica,update,,,,,
Vepris dainellii type,Vepris dainellii type,update,,,,,
Vepris nobilis type,Vepris nobilis type,update,,,,,
Vepris-type trichocarpa,Vepris trichocarpa type,update,,,,,
Veratrum,Veratrum,update,,,,,
Veratrum type,Veratrum type,update,,,,,
Verbascum,Verbascum,update,,,,,
Verbascum type,Verbascum type,update,,,,,
Verbena,Verbena,update,,,,,
Verbena officinalis,Verbena officinalis,update,,,,,
Verbenaceae,Verbenaceae,update,,,,,
Vernicia,Vernicia,update,,,,,
Vernonia,Vernonia,update,,,,,
Vernonia sp,Vernonia,update,,,,,
Vernonieae,Cichorioideae,update,,,,,
Veronica,Veronica,update,,,,,
Veronica type,Veronica type,update,,,,,
Veronica-type,Veronica type,update,,,,,
Viburnaceae,Viburnaceae,update,,,,,
Viburnum,Viburnum,update,,,,,
Viburnum lantana,Viburnum lantana,update,,,,,
Viburnum opulus,Viburnum opulus,update,,,,,
Viburnum opulus type,Viburnum opulus type,update,,,,,
Viburnum opulus/Viburnum tinus,Viburnum opulus/Viburnum tinus,update,,,,,
Viburnum type,Viburnum type,update,,,,,
Vicia,Vicia,update,,,,,
Vicia cracca,Vicia cracca,update,,,,,
Vicia cracca type,Vicia cracca type,update,,,,,
Vicia faba,Vicia faba,update,,,,,
Vicia faba type,Vicia faba type,update,,,,,
Vicia lathyroides,Vicia lathyroides,update,,,,,
Vicia sativa type,Vicia sativa type,update,,,,,
Vicia sylvatica,Vicia sylvatica,update,,,,,
Vicia sylvatica type,Vicia sylvatica type,update,,,,,
Vicia type,Vicia type,update,,,,,
Vicia-type,Vicia type,update,,,,,
Viciaceae,Fabaceae,update,,,,,
Vigna,Vigna,update,,,,,
Vigna luteola type,Vigna luteola type,update,,,,,
Vinca,Vinca,update,,,,,
Viola,Viola,update,,,,,
Viola arvensis,Viola arvensis,update,,,,,
Viola arvensis type,Viola arvensis type,update,,,,,
Viola canina,Viola canina,update,,,,,
Viola canina type,Viola canina type,update,,,,,
Viola odorata type,Viola odorata type,update,,,,,
Viola palustris,Viola palustris,update,,,,,
Viola palustris type,Viola palustris type,update,,,,,
Viola tricolor,Viola tricolor,update,,,,,
Viola tricolor type,Viola tricolor type,update,,,,,
Viola tricolor/Viola arvensis,Viola tricolor/Viola arvensis,update,,,,,
Violaceae,Violaceae,update,,,,,
Viscum,Viscum,update,,,,,
Viscum album,Viscum album,update,,,,,
Viscum album type,Viscum album type,update,,,,,
Viscum type,Viscum type,update,,,,,
Vitaceae,Vitaceae,update,,,,,
Vitaceae- Cissus type,Cissus type,update,,,,,
Vitex,Vitex,update,,,,,
Vitex negundo,Vitex negundo,update,,,,,
Weigela,Weigela,update,,,,,
Wendlandia,Wendlandia,update,,,,,
Wikstroemia,Wikstroemia,update,,,,,
Woodsia,Woodsia,update,,,,,
Woodsia alpina,Woodsia alpina,update,,,,,
Woodsia ilvensis,Woodsia ilvensis,update,,,,,
Woodsia mollis,Woodsia mollis,update,,,,,
Xanthium,Xanthium,update,,,,,
Xanthium spinosum,Xanthium spinosum,update,,,,,
Xanthium spinosum type,Xanthium spinosum type,update,,,,,
Xanthium strumarium,Xanthium strumarium,update,,,,,
Xanthium t.,Xanthium type,update,,,,,
Xanthium type,Xanthium type,update,,,,,
Ximenia,Ximenia,update,,,,,
Ximenia-type,Ximenia type,update,,,,,
Xylosma,Xylosma,update,,,,,
Xyris,Xyris,update,,,,,
Zanthoxylum,Zanthoxylum,update,,,,,
Zanthoxylum asiaticum,Zanthoxylum asiaticum,update,,,,,
Zanthoxylum type,Zanthoxylum type,update,,,,,
Zanthoxylum usambarense type,Zanthoxylum usambarense type,update,,,,,
Zanthoxylum zanthoxyloides,Zanthoxylum zanthoxyloides,update,,,,,
Zelkova,Zelkova,update,,,,,
Zelkova type,Zelkova type,update,,,,,
Ziziphus,Ziziphus,update,,,,,
Ziziphus type,Ziziphus type,update,,,,,
Zizyphus,Ziziphus,update,,,,,
Zizyphus lotus,Ziziphus lotus,update,,,,,
Zygophyllaceae,Zygophyllaceae,update,,,,,
Zygophyllum,Zygophyllum,update,,,,,
Aegiceras,,delete,Aerva type,Aerva,Agrostemma githago,Agrostemma,Caryophyllaceae
Alisma t.,,delete,Alnus alnobetula subsp crispa,Alnus alnobetula subsp crispa,Ambrosia/Xanthium,Ambrosia/Xanthium,Asteroideae
Alismataceae,,delete,Alnus alnobetula subsp fruticosa,Alnus alnobetula subsp fruticosa,Ammi,Ammi,Apiaceae
Anthocerotaceae,,delete,Apodytes,Apodytes,Artemisia norvegica,Artemisia norvegica,Artemisia
Asterosporium asterospermum type,,delete,Betula humilis,Betula humilis,Bunium,Bunium,Apiaceae
Azolla Salvinia,,delete,Bischofia,Bischofia,Camellia,Camellia,Camellia
Betulaceae,,delete,Bupleurum,Bupleurum,Castanea/Castanopsis,Castanea/Castanopsis,Fagaceae
Botryococcus,,delete,Capsella type,Capsella,Cerastium glomeratum,Cerastium,Caryophyllaceae
Botryococcus braunii,,delete,Capsicum type,Capsicum,Cerastium/Stellaria,Cerastium/Stellaria,Caryophyllaceae
Brachysporium pendulisporum type,,delete,Cardamine,Cardamine,Ceratonia siliqua,Ceratonia siliqua,Ceratonia
Broken,,delete,Carpinus betulus/Ostrya type,Carpinus betulus/Ostrya,Cheilanthes,Cheilanthes,Pteridaceae
Broken/obscured,,delete,Carpinus orientalis,Carpinus orientalis,Chelidonium,Chelidonium,Papaveraceae
Bryales,,delete,Carpinus orientalis/Ostrya carpinifolia type,Carpinus orientalis/Ostrya carpinifolia,Chimaphila umbellata,Chimaphila umbellata,Chimaphila
Bryophyta,,delete,Carpinus type,Carpinus,Chionanthus,Chionanthus,Chionanthus
Callitriche obtusangula,,delete,Cathaya,Cathaya,Cistus,Cistus,Cistus
Caltha,,delete,Cedrus libani,Cedrus libani,Cistus ladanifer/Cistus populifolius,Cistus ladanifer/Cistus populifolius,Cistus
Caltha-type,,delete,Celastraceae,Celastraceae,Cistus monspeliensis,Cistus monspeliensis,Cistus
Canbis-type,,delete,Centaurea diffusa,Centaurea diffusa,Clerodendrum,Clerodendrum,Lamiaceae
Canbis/Humulus,,delete,Centaurea jacea,Centaurea jacea,Clethra,Clethra,Clethra
Cannabis sativa,,delete,Centaurea montana,Centaurea montana,Cliffortia,Cliffortia,Rosaceae
Cannabis t.,,delete,Centaurea montana type,Centaurea montana,Cliffortia nitidula,Cliffortia,Rosaceae
Carallia,,delete,Cephalanthera,Cephalanthera,Commelina,Commelina,Commelinaceae
Celtis-Holoptelea,,delete,Cissampelos mucronata type,Cissampelos mucronata,Cupressus lusitanica,Cupressus lusitanica,Cupressaceae
Cephalotaxaceae/Cupressaceae/Taxaceae,,delete,Cliffortia nitidula,Cliffortia nitidula,Datura,Datura,Solanaceae
Ceratophyllum: spines,,delete,Combretaceae,Combretaceae,Descurainia,Descurainia,Brassicaceae
Cerealia,,delete,Commelina benghalensis,Commelina benghalensis,Diapensia,Diapensia,Diapensia
Cerealia-type,,delete,Commelina benghalensis type,Commelina benghalensis,Diapensia lapponica,Diapensia,Diapensia
Ceriops,,delete,Conium maculatum,Conium maculatum,Digitalis purpurea,Digitalis,Scrophulariaceae
cf  Cannabaceae,,delete,Convolvulus,Convolvulus,Dipsacus,Dipsacus,Caprifoliaceae
cf  Hottonia,,delete,Coriaria,Coriaria,Dombeya,Dombeya,Dombeya
cf  IsoA tes,,delete,Coriaria myrtifolia,Coriaria myrtifolia,Doronicum,Doronicum,Asteroideae
cf Eichhornia sp,,delete,Corylus avellana type,Corylus avellana,Echinops ritro,Echinops,Carduoideae
Charcoal >10µm,,delete,Crossopterix febrifuga,Crossopterix febrifuga,Entada,Entada,Entada
Cladium mariscus,,delete,Davallia,Davallia,Fagus,Fagus,Fagus
Coelastrum,,delete,Digitalis purpurea type,Digitalis purpurea,Flueggea,Flueggea,Flueggea
Combretaceae-Melastomataceae,,delete,Dipsacus type,Dipsacus,Frankenia hirsuta,Frankenia,Caryophyllaceae
Combretaceae/Melast,,delete,Dipterocarpaceae,Dipterocarpaceae,Fraxinus,Fraxinus,Fraxinus
Combretaceae/Melastomataceae,,delete,Distylium,Distylium,Fraxinus angustifolia,Fraxinus angustifolia,Fraxinus
Concentration of spike,,delete,Dryopteris cristata/Dryopteris dilatata type,Dryopteris cristata/Dryopteris dilatata,Galium uliginosum,Galium,Rubiaceae
Corroded,,delete,Elymus,Elymus,Gleditsia,Gleditsia,Gleditsia
Corylus/Myrica,,delete,Entada,Entada,Gratiola officinalis,Gratiola,Plantaginaceae
Counted exote,,delete,Ephedra distachya,Ephedra distachya,Gymnocarpium,Gymnocarpium,Polypodiales
Crinum,,delete,Eranthemum,Eranthemum,Haplophyllum,Haplophyllum,Rutaceae
Crinum natans,,delete,Eremurus,Eremurus,Hedera,Hedera,Hedera
Crinum-type tans,,delete,Erica,Erica,Hedera helix,Hedera,Hedera
Crumpled,,delete,Erica lusitanica type,Erica lusitanica,Helicteres,Helicteres,Helicteres
